sample_id,dataset,label,original_sample_id,split
medhallu_1210::hallucinated,medhallu,1,medhallu_1210,train
medhallu_1210::factual,medhallu,0,medhallu_1210,train
medhallu_1211::hallucinated,medhallu,1,medhallu_1211,train
medhallu_1211::factual,medhallu,0,medhallu_1211,train
medhallu_1212::hallucinated,medhallu,1,medhallu_1212,train
medhallu_1212::factual,medhallu,0,medhallu_1212,train
medhallu_1213::hallucinated,medhallu,1,medhallu_1213,test
medhallu_1213::factual,medhallu,0,medhallu_1213,test
medhallu_1214::hallucinated,medhallu,1,medhallu_1214,train
medhallu_1214::factual,medhallu,0,medhallu_1214,train
medhallu_1215::hallucinated,medhallu,1,medhallu_1215,train
medhallu_1215::factual,medhallu,0,medhallu_1215,train
medhallu_1216::hallucinated,medhallu,1,medhallu_1216,train
medhallu_1216::factual,medhallu,0,medhallu_1216,train
medhallu_1217::hallucinated,medhallu,1,medhallu_1217,test
medhallu_1217::factual,medhallu,0,medhallu_1217,test
medhallu_1218::hallucinated,medhallu,1,medhallu_1218,dev
medhallu_1218::factual,medhallu,0,medhallu_1218,dev
medhallu_1219::hallucinated,medhallu,1,medhallu_1219,train
medhallu_1219::factual,medhallu,0,medhallu_1219,train
medhallu_122::hallucinated,medhallu,1,medhallu_122,train
medhallu_122::factual,medhallu,0,medhallu_122,train
medhallu_1220::hallucinated,medhallu,1,medhallu_1220,train
medhallu_1220::factual,medhallu,0,medhallu_1220,train
medhallu_1221::hallucinated,medhallu,1,medhallu_1221,dev
medhallu_1221::factual,medhallu,0,medhallu_1221,dev
medhallu_1222::hallucinated,medhallu,1,medhallu_1222,train
medhallu_1222::factual,medhallu,0,medhallu_1222,train
medhallu_1223::hallucinated,medhallu,1,medhallu_1223,train
medhallu_1223::factual,medhallu,0,medhallu_1223,train
medhallu_1224::hallucinated,medhallu,1,medhallu_1224,train
medhallu_1224::factual,medhallu,0,medhallu_1224,train
medhallu_1225::hallucinated,medhallu,1,medhallu_1225,train
medhallu_1225::factual,medhallu,0,medhallu_1225,train
medhallu_1226::hallucinated,medhallu,1,medhallu_1226,train
medhallu_1226::factual,medhallu,0,medhallu_1226,train
medhallu_1227::hallucinated,medhallu,1,medhallu_1227,train
medhallu_1227::factual,medhallu,0,medhallu_1227,train
medhallu_1228::hallucinated,medhallu,1,medhallu_1228,train
medhallu_1228::factual,medhallu,0,medhallu_1228,train
medhallu_1229::hallucinated,medhallu,1,medhallu_1229,train
medhallu_1229::factual,medhallu,0,medhallu_1229,train
medhallu_123::hallucinated,medhallu,1,medhallu_123,train
medhallu_123::factual,medhallu,0,medhallu_123,train
medhallu_1230::hallucinated,medhallu,1,medhallu_1230,train
medhallu_1230::factual,medhallu,0,medhallu_1230,train
medhallu_1231::hallucinated,medhallu,1,medhallu_1231,train
medhallu_1231::factual,medhallu,0,medhallu_1231,train
medhallu_1232::hallucinated,medhallu,1,medhallu_1232,dev
medhallu_1232::factual,medhallu,0,medhallu_1232,dev
medhallu_1233::hallucinated,medhallu,1,medhallu_1233,train
medhallu_1233::factual,medhallu,0,medhallu_1233,train
medhallu_1234::hallucinated,medhallu,1,medhallu_1234,train
medhallu_1234::factual,medhallu,0,medhallu_1234,train
medhallu_1235::hallucinated,medhallu,1,medhallu_1235,dev
medhallu_1235::factual,medhallu,0,medhallu_1235,dev
medhallu_1236::hallucinated,medhallu,1,medhallu_1236,dev
medhallu_1236::factual,medhallu,0,medhallu_1236,dev
medhallu_1237::hallucinated,medhallu,1,medhallu_1237,train
medhallu_1237::factual,medhallu,0,medhallu_1237,train
medhallu_1238::hallucinated,medhallu,1,medhallu_1238,train
medhallu_1238::factual,medhallu,0,medhallu_1238,train
medhallu_1239::hallucinated,medhallu,1,medhallu_1239,train
medhallu_1239::factual,medhallu,0,medhallu_1239,train
medhallu_124::hallucinated,medhallu,1,medhallu_124,train
medhallu_124::factual,medhallu,0,medhallu_124,train
medhallu_1240::hallucinated,medhallu,1,medhallu_1240,test
medhallu_1240::factual,medhallu,0,medhallu_1240,test
medhallu_1241::hallucinated,medhallu,1,medhallu_1241,train
medhallu_1241::factual,medhallu,0,medhallu_1241,train
medhallu_1242::hallucinated,medhallu,1,medhallu_1242,train
medhallu_1242::factual,medhallu,0,medhallu_1242,train
medhallu_1243::hallucinated,medhallu,1,medhallu_1243,dev
medhallu_1243::factual,medhallu,0,medhallu_1243,dev
medhallu_1244::hallucinated,medhallu,1,medhallu_1244,train
medhallu_1244::factual,medhallu,0,medhallu_1244,train
medhallu_1245::hallucinated,medhallu,1,medhallu_1245,train
medhallu_1245::factual,medhallu,0,medhallu_1245,train
medhallu_1246::hallucinated,medhallu,1,medhallu_1246,train
medhallu_1246::factual,medhallu,0,medhallu_1246,train
medhallu_1247::hallucinated,medhallu,1,medhallu_1247,dev
medhallu_1247::factual,medhallu,0,medhallu_1247,dev
medhallu_1248::hallucinated,medhallu,1,medhallu_1248,train
medhallu_1248::factual,medhallu,0,medhallu_1248,train
medhallu_1249::hallucinated,medhallu,1,medhallu_1249,train
medhallu_1249::factual,medhallu,0,medhallu_1249,train
medhallu_125::hallucinated,medhallu,1,medhallu_125,train
medhallu_125::factual,medhallu,0,medhallu_125,train
medhallu_1250::hallucinated,medhallu,1,medhallu_1250,test
medhallu_1250::factual,medhallu,0,medhallu_1250,test
medhallu_1251::hallucinated,medhallu,1,medhallu_1251,train
medhallu_1251::factual,medhallu,0,medhallu_1251,train
medhallu_1252::hallucinated,medhallu,1,medhallu_1252,train
medhallu_1252::factual,medhallu,0,medhallu_1252,train
medhallu_1253::hallucinated,medhallu,1,medhallu_1253,test
medhallu_1253::factual,medhallu,0,medhallu_1253,test
medhallu_1254::hallucinated,medhallu,1,medhallu_1254,dev
medhallu_1254::factual,medhallu,0,medhallu_1254,dev
medhallu_1255::hallucinated,medhallu,1,medhallu_1255,train
medhallu_1255::factual,medhallu,0,medhallu_1255,train
medhallu_1256::hallucinated,medhallu,1,medhallu_1256,train
medhallu_1256::factual,medhallu,0,medhallu_1256,train
medhallu_1257::hallucinated,medhallu,1,medhallu_1257,train
medhallu_1257::factual,medhallu,0,medhallu_1257,train
medhallu_1258::hallucinated,medhallu,1,medhallu_1258,train
medhallu_1258::factual,medhallu,0,medhallu_1258,train
medhallu_1259::hallucinated,medhallu,1,medhallu_1259,test
medhallu_1259::factual,medhallu,0,medhallu_1259,test
medhallu_126::hallucinated,medhallu,1,medhallu_126,train
medhallu_126::factual,medhallu,0,medhallu_126,train
medhallu_1260::hallucinated,medhallu,1,medhallu_1260,train
medhallu_1260::factual,medhallu,0,medhallu_1260,train
medhallu_1261::hallucinated,medhallu,1,medhallu_1261,test
medhallu_1261::factual,medhallu,0,medhallu_1261,test
medhallu_1262::hallucinated,medhallu,1,medhallu_1262,dev
medhallu_1262::factual,medhallu,0,medhallu_1262,dev
medhallu_1263::hallucinated,medhallu,1,medhallu_1263,train
medhallu_1263::factual,medhallu,0,medhallu_1263,train
medhallu_1264::hallucinated,medhallu,1,medhallu_1264,train
medhallu_1264::factual,medhallu,0,medhallu_1264,train
medhallu_1265::hallucinated,medhallu,1,medhallu_1265,train
medhallu_1265::factual,medhallu,0,medhallu_1265,train
medhallu_1266::hallucinated,medhallu,1,medhallu_1266,train
medhallu_1266::factual,medhallu,0,medhallu_1266,train
medhallu_1267::hallucinated,medhallu,1,medhallu_1267,dev
medhallu_1267::factual,medhallu,0,medhallu_1267,dev
medhallu_1268::hallucinated,medhallu,1,medhallu_1268,train
medhallu_1268::factual,medhallu,0,medhallu_1268,train
medhallu_1269::hallucinated,medhallu,1,medhallu_1269,dev
medhallu_1269::factual,medhallu,0,medhallu_1269,dev
medhallu_127::hallucinated,medhallu,1,medhallu_127,train
medhallu_127::factual,medhallu,0,medhallu_127,train
medhallu_1270::hallucinated,medhallu,1,medhallu_1270,dev
medhallu_1270::factual,medhallu,0,medhallu_1270,dev
medhallu_1271::hallucinated,medhallu,1,medhallu_1271,train
medhallu_1271::factual,medhallu,0,medhallu_1271,train
medhallu_1272::hallucinated,medhallu,1,medhallu_1272,train
medhallu_1272::factual,medhallu,0,medhallu_1272,train
medhallu_1273::hallucinated,medhallu,1,medhallu_1273,train
medhallu_1273::factual,medhallu,0,medhallu_1273,train
medhallu_1274::hallucinated,medhallu,1,medhallu_1274,train
medhallu_1274::factual,medhallu,0,medhallu_1274,train
medhallu_1275::hallucinated,medhallu,1,medhallu_1275,train
medhallu_1275::factual,medhallu,0,medhallu_1275,train
medhallu_1276::hallucinated,medhallu,1,medhallu_1276,train
medhallu_1276::factual,medhallu,0,medhallu_1276,train
medhallu_1277::hallucinated,medhallu,1,medhallu_1277,train
medhallu_1277::factual,medhallu,0,medhallu_1277,train
medhallu_1278::hallucinated,medhallu,1,medhallu_1278,train
medhallu_1278::factual,medhallu,0,medhallu_1278,train
medhallu_1279::hallucinated,medhallu,1,medhallu_1279,train
medhallu_1279::factual,medhallu,0,medhallu_1279,train
medhallu_128::hallucinated,medhallu,1,medhallu_128,train
medhallu_128::factual,medhallu,0,medhallu_128,train
medhallu_1280::hallucinated,medhallu,1,medhallu_1280,train
medhallu_1280::factual,medhallu,0,medhallu_1280,train
medhallu_1281::hallucinated,medhallu,1,medhallu_1281,train
medhallu_1281::factual,medhallu,0,medhallu_1281,train
medhallu_1282::hallucinated,medhallu,1,medhallu_1282,train
medhallu_1282::factual,medhallu,0,medhallu_1282,train
medhallu_1283::hallucinated,medhallu,1,medhallu_1283,dev
medhallu_1283::factual,medhallu,0,medhallu_1283,dev
medhallu_1284::hallucinated,medhallu,1,medhallu_1284,train
medhallu_1284::factual,medhallu,0,medhallu_1284,train
medhallu_1285::hallucinated,medhallu,1,medhallu_1285,test
medhallu_1285::factual,medhallu,0,medhallu_1285,test
medhallu_1286::hallucinated,medhallu,1,medhallu_1286,dev
medhallu_1286::factual,medhallu,0,medhallu_1286,dev
medhallu_1287::hallucinated,medhallu,1,medhallu_1287,train
medhallu_1287::factual,medhallu,0,medhallu_1287,train
medhallu_1288::hallucinated,medhallu,1,medhallu_1288,train
medhallu_1288::factual,medhallu,0,medhallu_1288,train
medhallu_1289::hallucinated,medhallu,1,medhallu_1289,dev
medhallu_1289::factual,medhallu,0,medhallu_1289,dev
medhallu_129::hallucinated,medhallu,1,medhallu_129,train
medhallu_129::factual,medhallu,0,medhallu_129,train
medhallu_1290::hallucinated,medhallu,1,medhallu_1290,dev
medhallu_1290::factual,medhallu,0,medhallu_1290,dev
medhallu_1291::hallucinated,medhallu,1,medhallu_1291,train
medhallu_1291::factual,medhallu,0,medhallu_1291,train
medhallu_1292::hallucinated,medhallu,1,medhallu_1292,train
medhallu_1292::factual,medhallu,0,medhallu_1292,train
medhallu_1293::hallucinated,medhallu,1,medhallu_1293,train
medhallu_1293::factual,medhallu,0,medhallu_1293,train
medhallu_1294::hallucinated,medhallu,1,medhallu_1294,train
medhallu_1294::factual,medhallu,0,medhallu_1294,train
medhallu_1295::hallucinated,medhallu,1,medhallu_1295,train
medhallu_1295::factual,medhallu,0,medhallu_1295,train
medhallu_1296::hallucinated,medhallu,1,medhallu_1296,train
medhallu_1296::factual,medhallu,0,medhallu_1296,train
medhallu_1297::hallucinated,medhallu,1,medhallu_1297,train
medhallu_1297::factual,medhallu,0,medhallu_1297,train
medhallu_1298::hallucinated,medhallu,1,medhallu_1298,train
medhallu_1298::factual,medhallu,0,medhallu_1298,train
medhallu_1299::hallucinated,medhallu,1,medhallu_1299,dev
medhallu_1299::factual,medhallu,0,medhallu_1299,dev
medhallu_13::hallucinated,medhallu,1,medhallu_13,train
medhallu_13::factual,medhallu,0,medhallu_13,train
medhallu_130::hallucinated,medhallu,1,medhallu_130,train
medhallu_130::factual,medhallu,0,medhallu_130,train
medhallu_1300::hallucinated,medhallu,1,medhallu_1300,train
medhallu_1300::factual,medhallu,0,medhallu_1300,train
medhallu_1301::hallucinated,medhallu,1,medhallu_1301,test
medhallu_1301::factual,medhallu,0,medhallu_1301,test
medhallu_1302::hallucinated,medhallu,1,medhallu_1302,dev
medhallu_1302::factual,medhallu,0,medhallu_1302,dev
medhallu_1303::hallucinated,medhallu,1,medhallu_1303,train
medhallu_1303::factual,medhallu,0,medhallu_1303,train
medhallu_1304::hallucinated,medhallu,1,medhallu_1304,train
medhallu_1304::factual,medhallu,0,medhallu_1304,train
medhallu_1305::hallucinated,medhallu,1,medhallu_1305,dev
medhallu_1305::factual,medhallu,0,medhallu_1305,dev
medhallu_1306::hallucinated,medhallu,1,medhallu_1306,train
medhallu_1306::factual,medhallu,0,medhallu_1306,train
medhallu_1307::hallucinated,medhallu,1,medhallu_1307,train
medhallu_1307::factual,medhallu,0,medhallu_1307,train
medhallu_1308::hallucinated,medhallu,1,medhallu_1308,train
medhallu_1308::factual,medhallu,0,medhallu_1308,train
medhallu_1309::hallucinated,medhallu,1,medhallu_1309,dev
medhallu_1309::factual,medhallu,0,medhallu_1309,dev
medhallu_131::hallucinated,medhallu,1,medhallu_131,train
medhallu_131::factual,medhallu,0,medhallu_131,train
medhallu_1310::hallucinated,medhallu,1,medhallu_1310,train
medhallu_1310::factual,medhallu,0,medhallu_1310,train
medhallu_1311::hallucinated,medhallu,1,medhallu_1311,train
medhallu_1311::factual,medhallu,0,medhallu_1311,train
medhallu_1312::hallucinated,medhallu,1,medhallu_1312,train
medhallu_1312::factual,medhallu,0,medhallu_1312,train
medhallu_1313::hallucinated,medhallu,1,medhallu_1313,dev
medhallu_1313::factual,medhallu,0,medhallu_1313,dev
medhallu_1314::hallucinated,medhallu,1,medhallu_1314,test
medhallu_1314::factual,medhallu,0,medhallu_1314,test
medhallu_1315::hallucinated,medhallu,1,medhallu_1315,dev
medhallu_1315::factual,medhallu,0,medhallu_1315,dev
medhallu_1316::hallucinated,medhallu,1,medhallu_1316,dev
medhallu_1316::factual,medhallu,0,medhallu_1316,dev
medhallu_1317::hallucinated,medhallu,1,medhallu_1317,dev
medhallu_1317::factual,medhallu,0,medhallu_1317,dev
medhallu_1318::hallucinated,medhallu,1,medhallu_1318,dev
medhallu_1318::factual,medhallu,0,medhallu_1318,dev
medhallu_1319::hallucinated,medhallu,1,medhallu_1319,train
medhallu_1319::factual,medhallu,0,medhallu_1319,train
medhallu_132::hallucinated,medhallu,1,medhallu_132,train
medhallu_132::factual,medhallu,0,medhallu_132,train
medhallu_1320::hallucinated,medhallu,1,medhallu_1320,test
medhallu_1320::factual,medhallu,0,medhallu_1320,test
medhallu_1321::hallucinated,medhallu,1,medhallu_1321,test
medhallu_1321::factual,medhallu,0,medhallu_1321,test
medhallu_1322::hallucinated,medhallu,1,medhallu_1322,train
medhallu_1322::factual,medhallu,0,medhallu_1322,train
medhallu_1323::hallucinated,medhallu,1,medhallu_1323,train
medhallu_1323::factual,medhallu,0,medhallu_1323,train
medhallu_1324::hallucinated,medhallu,1,medhallu_1324,train
medhallu_1324::factual,medhallu,0,medhallu_1324,train
medhallu_1325::hallucinated,medhallu,1,medhallu_1325,train
medhallu_1325::factual,medhallu,0,medhallu_1325,train
medhallu_1326::hallucinated,medhallu,1,medhallu_1326,dev
medhallu_1326::factual,medhallu,0,medhallu_1326,dev
medhallu_1327::hallucinated,medhallu,1,medhallu_1327,train
medhallu_1327::factual,medhallu,0,medhallu_1327,train
medhallu_1328::hallucinated,medhallu,1,medhallu_1328,test
medhallu_1328::factual,medhallu,0,medhallu_1328,test
medhallu_1329::hallucinated,medhallu,1,medhallu_1329,dev
medhallu_1329::factual,medhallu,0,medhallu_1329,dev
medhallu_133::hallucinated,medhallu,1,medhallu_133,test
medhallu_133::factual,medhallu,0,medhallu_133,test
medhallu_1330::hallucinated,medhallu,1,medhallu_1330,test
medhallu_1330::factual,medhallu,0,medhallu_1330,test
medhallu_1331::hallucinated,medhallu,1,medhallu_1331,dev
medhallu_1331::factual,medhallu,0,medhallu_1331,dev
medhallu_1332::hallucinated,medhallu,1,medhallu_1332,train
medhallu_1332::factual,medhallu,0,medhallu_1332,train
medhallu_1333::hallucinated,medhallu,1,medhallu_1333,train
medhallu_1333::factual,medhallu,0,medhallu_1333,train
medhallu_1334::hallucinated,medhallu,1,medhallu_1334,train
medhallu_1334::factual,medhallu,0,medhallu_1334,train
medhallu_1335::hallucinated,medhallu,1,medhallu_1335,train
medhallu_1335::factual,medhallu,0,medhallu_1335,train
medhallu_1336::hallucinated,medhallu,1,medhallu_1336,test
medhallu_1336::factual,medhallu,0,medhallu_1336,test
medhallu_1337::hallucinated,medhallu,1,medhallu_1337,train
medhallu_1337::factual,medhallu,0,medhallu_1337,train
medhallu_1338::hallucinated,medhallu,1,medhallu_1338,train
medhallu_1338::factual,medhallu,0,medhallu_1338,train
medhallu_1339::hallucinated,medhallu,1,medhallu_1339,train
medhallu_1339::factual,medhallu,0,medhallu_1339,train
medhallu_134::hallucinated,medhallu,1,medhallu_134,train
medhallu_134::factual,medhallu,0,medhallu_134,train
medhallu_1340::hallucinated,medhallu,1,medhallu_1340,train
medhallu_1340::factual,medhallu,0,medhallu_1340,train
medhallu_1341::hallucinated,medhallu,1,medhallu_1341,test
medhallu_1341::factual,medhallu,0,medhallu_1341,test
medhallu_1342::hallucinated,medhallu,1,medhallu_1342,train
medhallu_1342::factual,medhallu,0,medhallu_1342,train
medhallu_1343::hallucinated,medhallu,1,medhallu_1343,dev
medhallu_1343::factual,medhallu,0,medhallu_1343,dev
medhallu_1344::hallucinated,medhallu,1,medhallu_1344,train
medhallu_1344::factual,medhallu,0,medhallu_1344,train
medhallu_1345::hallucinated,medhallu,1,medhallu_1345,train
medhallu_1345::factual,medhallu,0,medhallu_1345,train
medhallu_1346::hallucinated,medhallu,1,medhallu_1346,dev
medhallu_1346::factual,medhallu,0,medhallu_1346,dev
medhallu_1347::hallucinated,medhallu,1,medhallu_1347,train
medhallu_1347::factual,medhallu,0,medhallu_1347,train
medhallu_1348::hallucinated,medhallu,1,medhallu_1348,train
medhallu_1348::factual,medhallu,0,medhallu_1348,train
medhallu_1349::hallucinated,medhallu,1,medhallu_1349,train
medhallu_1349::factual,medhallu,0,medhallu_1349,train
medhallu_135::hallucinated,medhallu,1,medhallu_135,train
medhallu_135::factual,medhallu,0,medhallu_135,train
medhallu_1350::hallucinated,medhallu,1,medhallu_1350,dev
medhallu_1350::factual,medhallu,0,medhallu_1350,dev
medhallu_1351::hallucinated,medhallu,1,medhallu_1351,train
medhallu_1351::factual,medhallu,0,medhallu_1351,train
medhallu_1352::hallucinated,medhallu,1,medhallu_1352,test
medhallu_1352::factual,medhallu,0,medhallu_1352,test
medhallu_1353::hallucinated,medhallu,1,medhallu_1353,train
medhallu_1353::factual,medhallu,0,medhallu_1353,train
medhallu_1354::hallucinated,medhallu,1,medhallu_1354,train
medhallu_1354::factual,medhallu,0,medhallu_1354,train
medhallu_1355::hallucinated,medhallu,1,medhallu_1355,dev
medhallu_1355::factual,medhallu,0,medhallu_1355,dev
medhallu_1356::hallucinated,medhallu,1,medhallu_1356,train
medhallu_1356::factual,medhallu,0,medhallu_1356,train
medhallu_1357::hallucinated,medhallu,1,medhallu_1357,dev
medhallu_1357::factual,medhallu,0,medhallu_1357,dev
medhallu_1358::hallucinated,medhallu,1,medhallu_1358,train
medhallu_1358::factual,medhallu,0,medhallu_1358,train
medhallu_1359::hallucinated,medhallu,1,medhallu_1359,train
medhallu_1359::factual,medhallu,0,medhallu_1359,train
medhallu_136::hallucinated,medhallu,1,medhallu_136,train
medhallu_136::factual,medhallu,0,medhallu_136,train
medhallu_1360::hallucinated,medhallu,1,medhallu_1360,train
